Artista,Biografia,Listeners,Playcount,Artistas Similares
The Driver Era,"The Driver Era is an American alternative music band/musical duo composed of former R5 band members Rocky and Ross Lynch. It was officially formed on March 1, 2018.

On March 1, 2018, R5's social networks had their name changed to The Driver Era and all posts deleted. On March 2, it was confirmed that The Driver Era was a new band consisting of Ross and Rocky. On the same day, promotional videos were released for their first single, ""Preacher Man"", to be released on March 16th. <a href=""https://www.last.fm/music/The+Driver+Era"">Read more on Last.fm</a>",396596,11091771,R5
Grizfolk,"Grizfolk is a five piece alternative rock band consisting of Adam Roth (lead vocals, guitar), Sebastian Fritze (synthesizer, backing vocals), Fredrik Eriksson (guitar), Brendan James (bass guitar, backing vocals), and Bill Delia (drums). Based in Los Angeles with roots in Sweden, Grizfolk released their debut EP, From The Spark, in February 2014. Their debut full-length studio album, Waking Up The Giants, was released January 8th, 2016.

Their music is described as a casually-indefinable <a href=""https://www.last.fm/music/Grizfolk"">Read more on Last.fm</a>",249171,2487335,Smallpools
Quadeca,"Benjamin Lasky, commonly acknowledged by his stage name Quadeca (formerly quadecax8), is a 23-year-old Jewish/Latino-American rapper from California.  His music career started in 2015, when he decided to create his first song, titled ""Fifa 14 Rap"". He then released his first studio album called ""Work In Progress"" in September of 2015. He then went on to release another three full-length projects, ""Nostalgia For The Now"", ""Bad Internet Rapper"" and ""Out Of Order"". <a href=""https://www.last.fm/music/Quadeca"">Read more on Last.fm</a>",290100,24295777,brakence
Walk Off the Earth,"Walk Off the Earth is an indie rock band which formed in Burlington, Ontario, Canada in 2006. The band consists of Gianni Luminati, Joel Cassady, Sarah Blackwood, (former) Mike Taylor and (former) Ryan Marshall. Blackwood was also a member of the psychobilly band The Creepshow.

The band has gained success around the world by making low-budget music videos of covers and originals and built their fan base independently with no help from record labels, booking agents or management. <a href=""https://www.last.fm/music/Walk+Off+the+Earth"">Read more on Last.fm</a>",481021,6623806,American Authors
The Laurie Berkner Band," <a href=""https://www.last.fm/music/+noredirect/The+Laurie+Berkner+Band"">Read more on Last.fm</a>",32246,721430,
Iya Terra,"Iya Terra is a Los Angeles based Reggae band, who's goal is to bring positive music to the masses.

http://www.iyaterra.com/ <a href=""https://www.last.fm/music/Iya+Terra"">Read more on Last.fm</a>",34578,446112,Fortunate Youth
Greta Van Fleet,"Formed in Frankenmuth, Michigan in 2012, GRETA VAN FLEET consists of three brothers — vocalist Josh Kiszka, guitarist Jake Kiszka and bassist/keyboardist Sam Kiszka — as well as drummer Danny Wagner. Together they have performed across multiple continents and sold over 3.5 million records worldwide.

They were signed to Lava Records in March 2017 and a month later the band released their debut studio EP, ""Black Smoke Rising"". Their debut single <a href=""https://www.last.fm/music/Greta+Van+Fleet"">Read more on Last.fm</a>",641349,24521690,Dirty Honey
Matt Maher,"Matthew Guion Maher (born November 10, 1974) is a singer/songwriter/worship leader originally from Newfoundland, Canada, who later relocated to Mesa, Arizona.  His contribution to contemporary praise and worship within the Catholic Church has been immeasurable and continues to flourish in the Christian world.  Matt's music appeals to a new generation and yet maintains the depth and meaning that Christians need in their music, liturgy, and worship. <a href=""https://www.last.fm/music/Matt+Maher"">Read more on Last.fm</a>",91901,1509275,Chris Tomlin
Weezer,"Weezer is an American rock band. Formed in 1992, they have released 15 full length albums, 1 cover album, six EPs, and a DVD. Their latest album, titled 'Van Weezer', came out on May 7th, 2021, Although, they released 4 EPs in 2022, known as SZNZ. They've sold over ten million records in the United States to date, and 35 million worldwide. Playing music influenced by alternative bands and power pop artists among others, they're sometimes viewed as a part of the 90s indie movement. <a href=""https://www.last.fm/music/Weezer"">Read more on Last.fm</a>",4488471,209343575,Rivers Cuomo
We Came As Romans,"We Came as Romans (often abbreviated as WCAR) is an American metalcore band from Troy, Michigan. Formed in 2005, the band has undergone one name change and multiple line-up changes. In 2016, they signed with SharpTone Records after being part of the Equal Vision Records roster since 2009.

The band has released six studio albums:
To Plant a Seed (2009)
Understanding What We've Grown to Be (2011)
Tracing Back Roots (2013)
We Came as Romans (2015)
Cold Like War (2017) <a href=""https://www.last.fm/music/We+Came+As+Romans"">Read more on Last.fm</a>",706115,22405327,
Flyte,"There are at least three artists called Flyte.

1. Flyte is the indie folk of London, United Kingdom-based singers and songwriters Will Taylor and Nick Hill. They were initially a four-piece, with Jon Supran and Sam Berridge completing the line-up. They released three studio albums thus far: The Loved Ones (2017), This Is Really Going to Hurt (2021) and Flyte (2023).

2. Flyte was a Dutch/Flemish progressive rock group active from circa 1975 to 1981, with a brief reunion in 1984 for a special concert. <a href=""https://www.last.fm/music/Flyte"">Read more on Last.fm</a>",222401,2454809,junodream
Wilco,"Wilco is a rock band which formed in 1994 in Chicago, Illinois, United States by the remaining members of alternative country group Uncle Tupelo following singer Jay Farrar's departure from that group. Wilco's lineup has changed frequently, with only singer Jeff Tweedy and bassist John Stirratt remaining from the original incarnation. The other current members are guitarist Nels Cline, multi-instrumentalists Pat Sansone and Mikael Jorgensen, and drummer Glenn Kotche. <a href=""https://www.last.fm/music/Wilco"">Read more on Last.fm</a>",1712125,81198118,Jeff Tweedy
Parmalee,"Parmalee is a Country Rock band from North Carolina that recently signed with Stoney Creek Records. Their name is derived from the small town of Parmele, NC, where they started creating music in a small barn. Parmalee consists of lead singer and guitarist Matt Thomas, bassist and vocalist Barry Knox (Matt and Scott Thomas' cousin),Josh McSwain (lead guitar, vocals, and friend), and drummer Scott Thomas (Matt's brother).  ""Musta Have A Good Time"" will give you a preview of the new music to come in 2012... <a href=""https://www.last.fm/music/Parmalee"">Read more on Last.fm</a>",107769,1161054,Jordan Davis
Rhett Walker,"Rhett Walker Band is a band from Nashville, Tennessee. The band released their debut studio album under the Essential Records label on July 10, 2012 called Come to the River. The band's debut single, "" When Mercy Found Me"", achieved placement on Christian music charts and was nominated for a Grammy. <a href=""https://www.last.fm/music/Rhett+Walker"">Read more on Last.fm</a>",12431,102932,Mac Powell
Canaan Smith,"Canaan Smith is a country music singer and songwriter signed with Round Here Records, an independent label founded by Florida Georgia Line. He has released two albums, Bronco in 2015 and High Country Sound in 2021. His second single, ""Love You Like That"", was a #1 hit on the Billboard Country Airplay chart. He was also a reality television contestant on the 15th season of The Amazing Race.

In 2009, Smith moved to Nashville, Tennessee, aspiring for <a href=""https://www.last.fm/music/Canaan+Smith"">Read more on Last.fm</a>",56926,508747,Randy Houser
Rival Sons,"
Rival Sons is an American rock band from Long Beach, California. Formed in 2009 from the ashes of Scott Holiday’s previous band The Black Summer Crush that featured vocalist Thomas Flowers (Oleander), Michael Miley, and Robin Everhart. Rival Sons was born when Jay Buchanan was persuaded to try playing rock'n'roll and re-record ‘Before The Fire’. The band currently features bassist Dave Beste after Robin Everhart left in August 2013. Signed to Earache Records the band released their fifth studio album titled Hollow Bones on June 10th <a href=""https://www.last.fm/music/Rival+Sons"">Read more on Last.fm</a>",324074,7690549,The Temperance Movement
Marilyn Manson,"Marilyn Manson is an American rock band formed by namesake lead singer Marilyn Manson and guitarist Daisy Berkowitz in Fort Lauderdale, Florida, in 1989. Originally named Marilyn Manson & the Spooky Kids, they gained a local cult following in South Florida in the early 1990s with their theatrical live performances. In 1993, they were the first act signed to Trent Reznor's Nothing Records label. Until 1996, the name of each member was created by combining the first name of a female sex symbol and the last name of a serial killer <a href=""https://www.last.fm/music/Marilyn+Manson"">Read more on Last.fm</a>",2780932,154261297,Marilyn Manson & The Spooky Kids
Lauren Daigle,"Lauren Ashley Daigle, born September 9, 1991, in Lake Charles, Louisiana, is a prominent American singer-songwriter in contemporary Christian music. Raised in Lafayette, Louisiana, she was surrounded by the vibrant sounds of zydeco, blues, and Cajun music, which influenced her musical style. While Lauren always possessed a love for singing, it wasn't until a challenging battle with contagious cytomegalovirus at the age of 15 forced her out of high school for two years that music truly took center stage. <a href=""https://www.last.fm/music/Lauren+Daigle"">Read more on Last.fm</a>",304807,4386904,Francesca Battistelli
Boyscott,"Nashville, Tennessee, United States (2015 - present)

Boyscott was formed in 2015 by Scott Hermo Jr. (vocals, guitar, bass, synth), Emma Willer (aka Lazy Trail), and Conor Ryan. They released their debut album, Goose Bumps, on November 17, 2015. <a href=""https://www.last.fm/music/Boyscott"">Read more on Last.fm</a>",306706,2902603,The Buttertones
Asca,"ASCA (born September 5, 1996 in Aichi, Japan) is a Japanese pop singer signed to SACRA MUSIC. She was the 5th Anisong Grand Prix finalist with Suzuki Konomi. Under her given name Okura Asuka, she performed the second ending theme for the anime series Sakurasou no Pet na Kanojo. She changed her stage name to ASCA before releasing her major debut single ""KOE"". <a href=""https://www.last.fm/music/Asca"">Read more on Last.fm</a>",62845,1272186,
Madkid,"MADKID is a Japanese boy group consisting of You-ta, Lin, KAZUKI, Yuki, SHIN. 

They had membership changes before setting on their current lineup, their original leader was Kento, now a member of IVVY, who left the year they formed, 2014, replaced by You-ta. Original member Rikito left in May of 2015, replaced with CASEY in the summer of that year, who then left in January 2016. The last of the current members to join, thus replacing CASEY, was Shin, who joined Feb 1 2017. <a href=""https://www.last.fm/music/Madkid"">Read more on Last.fm</a>",58626,876082,OxT
Queen Bee,"女王蜂 (Ziyoou-vachi), also known as Queen Bee, is a Japanese rock band formed in Kobe on March 31, 2009. They describe their music genre and image as ""fashion punk"". The band consists of Avu-chan (Vocalist), Yashi-chan (Bass) and Hibari-kun (Guitar).
All Queen Bee members work under pseudonyms and personal details about their lives are not disclosed, although some information can be gleaned from old interviews or song lyrics.
A curiosity is as a member of the band <a href=""https://www.last.fm/music/Queen+Bee"">Read more on Last.fm</a>",148026,2954516,Tatsuya Kitani
Stevie Nicks,"Stephanie Lynn Nicks (born May 26, 1948)[1] is an American singer, songwriter, and producer known for her work with the band Fleetwood Mac and as a solo artist.

After starting her career as a duo with her then-boyfriend Lindsey Buckingham, releasing the album Buckingham Nicks to little success, Nicks joined Fleetwood Mac in 1975, helping the band to become one of the best-selling music acts of all time with over 120 million records sold worldwide. <a href=""https://www.last.fm/music/Stevie+Nicks"">Read more on Last.fm</a>",1217946,17572689,Fleetwood Mac
Jimmie Vaughan,"Jimmie Lawrence Vaughan (born in March 20, 1951 in Dallas, Texas) is an American blues guitarist and singer. He is the older brother of Stevie Ray Vaughan.

Jimmie Vaughan's style was influenced by Freddie King who gave him personal advice. Also two other blues guitarists, Albert King and B. B. King, were important influences. Johnny ""Guitar"" Watson was another important early influence (Jimmie says that he and his younger brother Stevie studied Johnny ""Guitar"" Watson more than any other single guitarist). <a href=""https://www.last.fm/music/Jimmie+Vaughan"">Read more on Last.fm</a>",133341,789644,The Vaughan Brothers
The National,"The National is an indie rock band formed in 1999, by friends from Cincinnati, Ohio, USA. The band's lyrics are written and sung by Matt Berninger in a distinctive, deep baritone. The rest of the band is composed of two pairs of brothers: Aaron Dessner (guitar, bass, keyboards), Bryce Dessner (guitar), Scott Devendorf (bass, guitar) and Bryan Devendorf (drums). 

Their self-titled debut album""The National"" (Brassland 2001) was recorded and released before they had played even a single show. <a href=""https://www.last.fm/music/The+National"">Read more on Last.fm</a>",2300412,192457087,EL VY
Mitch Rossell," <a href=""https://www.last.fm/music/Mitch+Rossell"">Read more on Last.fm</a>",15224,110617,Renee Blair
Florida Georgia Line,"Florida Georgia Line is an American country music duo founded in 2010 by vocalists and songwriters Tyler Hubbard of Georgia and Brian Kelley of Florida; however, the band is on an indefinite hiatus from touring and “taking a break” from making music together as the members pursue solo careers. Their 2012 debut single ""Cruise"" broke two major sales records: it was downloaded over seven million times, making it the first country song ever to receive the Diamond certification <a href=""https://www.last.fm/music/Florida+Georgia+Line"">Read more on Last.fm</a>",525381,11271788,Luke Bryan
Steve Miller Band,"
Steve Miller Band is an American  rock  band formed in 1967-8 in San Francisco, California, USA. The band features Steve Miller on guitar and lead vocals, and is known for a string of (mainly) mid-1970s hit singles that continue to be staples of the classic rock radio format.

Steve Miller (born 5 October 1943) is a blues and rock and roll guitarist and performer. He was born in Milwaukee, Wisconsin but attended high school in Dallas. While at St. <a href=""https://www.last.fm/music/Steve+Miller+Band"">Read more on Last.fm</a>",1534105,18390710,Joe Walsh
Tool,"Tool is an American alternative metal/progressive metal band from Los Angeles. Formed in 1990, the group's line-up includes vocalist Maynard James Keenan, guitarist Adam Jones and drummer Danny Carey. Justin Chancellor has been the band's bassist since 1995, replacing their original bassist Paul D'Amour. Tool has won four Grammy Awards, performed worldwide tours, and produced albums topping the charts in several countries.

To date, the band has released five studio albums, one EP and one box set. <a href=""https://www.last.fm/music/Tool"">Read more on Last.fm</a>",2176965,176646926,A Perfect Circle
100 gecs,"100 gecs is an experimental hyperpop duo from St. Louis, Missouri. Formed in 2015, the duo comprises Dylan Brady and Laura Les, who also performs as osno1. 

Brady and Les, who lived in Kirkwood and Webster Groves respectively, initially crossed paths during high school at a rodeo. However, it was not until they reconnected at a house party in 2012 that they contemplated collaborating. Winter of 2015 marked their first foray into joint music production, with recording sessions taking place in Chicago. <a href=""https://www.last.fm/music/100+gecs"">Read more on Last.fm</a>",906290,64774816,Dylan Brady
The Rolling Stones,"The Rolling Stones is an English rock band formed in London in 1962. Active for six decades, they are one of the most popular and enduring bands of the rock era. In the early 1960s, the Rolling Stones pioneered the gritty, rhythmically driven sound that came to define hard rock. Their first stable line-up consisted of vocalist Mick Jagger, multi-instrumentalist Brian Jones, guitarist Keith Richards, bassist Bill Wyman, and drummer Charlie Watts. During their formative years <a href=""https://www.last.fm/music/The+Rolling+Stones"">Read more on Last.fm</a>",5145009,225002564,Keith Richards
Prince,"Prince Rogers Nelson (June 7, 1958 – April 21, 2016), more commonly known mononymously as Prince, was an American singer-songwriter, musician, and record producer. The recipient of numerous awards and nominations, he is widely regarded as one of the greatest musicians of his generation. He was known for his flamboyant, androgynous persona; his wide vocal range, which included a far-reaching falsetto and high-pitched screams; and his skill as a multi-instrumentalist, often preferring to play all or most of the instruments on his recordings. <a href=""https://www.last.fm/music/Prince"">Read more on Last.fm</a>",2599597,76480020,Prince and the New Power Generation
OneRepublic,"OneRepublic is an American pop-rock band formed in Colorado Springs, Colorado, in 2002. The lineup currently consists of Ryan Tedder (lead vocals, piano), Zach Filkins (lead guitar, viola), Drew Brown (rhythm guitar), Brent Kutzle (bass, cello), Eddie Fisher (drums), and Brian Willett (keyboards, violin).

The band achieved its first commercial success on Myspace as an unsigned act. In late 2002, after OneRepublic played shows throughout the Los Angeles area <a href=""https://www.last.fm/music/OneRepublic"">Read more on Last.fm</a>",3771106,110710766,Imagine Dragons
ONE OK ROCK,"ONE OK ROCK is a Japanese Rock band formed in the summer of 2005. It was started by Toru with High School friends Alex and Ryota after each of them got their musical instruments. After that, Taka joined as their vocalist and they focused on performing shows in the Tokyo area.

In 2006 they independently released 2 mini albums. Because of their albums sales, their participation in relatively large festivals that summer and their energetic shows in the outskirts of Tokyo, they were noticed by a foreign record company. <a href=""https://www.last.fm/music/ONE+OK+ROCK"">Read more on Last.fm</a>",470026,37965806,MY FIRST STORY
The Heavy,"The Heavy are a soul-influenced indie rock band which formed in Bath, England in 2007. The band consists of Kelvin Swaby (vocals), Dan Taylor (guitar), Spencer Page (bass), Chris Ellul (drums) and formerly, Hannah Collins (keyboards). According to Songfacts, when The Heavy performed How Do You Like Me Now? on Late Night With David Letterman, they so impressed the host that he asked the band to play some more - the first time that's ever happened on the show. <a href=""https://www.last.fm/music/The+Heavy"">Read more on Last.fm</a>",729626,12290711,The Revivalists
Sakanaction,"Incorrect tag for サカナクション. <a href=""https://www.last.fm/music/+noredirect/Sakanaction"">Read more on Last.fm</a>",92319,1952972,
Ryan Hurd,"Country newcomer Ryan Hurd has had hit songs coming through radio speakers across America since he signed with Universal Music Publishing as a songwriter three years ago. Hurd has written songs that have been recorded by Blake Shelton, Tim McGraw, Jake Owen, Rascal Flatts, Randy Houser, Darius Rucker, The Cadillac Three, Brothers Osborne and the Swon Brothers. 

Hurd recently celebrated his first No. 1 single as a songwriter with the CMA-nominated duet “Lonely Tonight,” recorded by Blake Shelton and Ashley Monroe. <a href=""https://www.last.fm/music/Ryan+Hurd"">Read more on Last.fm</a>",108502,1088585,Jordan Davis
Common Kings,"Common Kings produce phenomenal pop hits with rock, reggae, R&B and classic soul influences. Lead singer JR King (Hawaii/Samoa), guitarist Taumata Grey (Samoa), bassist Ivan Kirimaua (Fiji/Kiribati), and drummer Jerome Taito (Tonga) grew up in dynamic households filled with vibrant passion for music. The Kings individual musical journeys were inspired by artists like Musiq Soulchild, Raphael Saadiq, D'Angelo, Van Morrison, Stevie Wonder, George Benson <a href=""https://www.last.fm/music/Common+Kings"">Read more on Last.fm</a>",58353,757313,J Boog
Survive Said The Prophet,"Survive Said The Prophet commonly known as “SABAPURO” is formed in Tokyo, Japan in 2011. A native English speaker / bilingual vocalist, Yosh’s overwhelming singing ability and charisma at the head, it’s a miracle international rock band that consists of five talented, musicianship, and original characters.  Their outstanding musicality is based on the wide background not limited to rock but also pop, electro, hip hop and R&B to place their <a href=""https://www.last.fm/music/Survive+Said+The+Prophet"">Read more on Last.fm</a>",184586,4362907,coldrain
Zac Brown Band,"Zac Brown Band is an American country music band based in Atlanta, Georgia. The band has released seven studio albums along with two live albums, one greatest-hits album, and two extended plays. They have also 16 singles on the Billboard Hot Country Songs or Country Airplay chart, of which 13 have reached #1. Their first album, The Foundation, is certified triple-platinum by the Recording Industry Association of America, while its follow-ups, You Get What You Give and Uncaged, are certified platinum. <a href=""https://www.last.fm/music/Zac+Brown+Band"">Read more on Last.fm</a>",880956,17451487,Kenny Chesney
Old Dominion,"A few years back, when Old Dominion got together to record “Make It Sweet,” a beatific number that would appear on their 2019 self-titled LP, it was a definite change in their process: whereas before they’d typically written every song prior to entering the studio, that time around they instead wrote the entire track on the spot, quickly laying it to tape. All in one day.

“That was our first little taste of what that process could be like <a href=""https://www.last.fm/music/Old+Dominion"">Read more on Last.fm</a>",226332,4520239,Thomas Rhett
Art Lown,"Art Lown ‎is an American musician whose only album, ""Piper Oz The Hound"", was released in 1976.  <a href=""https://www.last.fm/music/Art+Lown"">Read more on Last.fm</a>",60564,435498,Jimmy Carter and Dallas County Green
Foreign Air,"An enigmatic electro-indie/alt-pop duo in the vein of Alt-J and Glass Animals, Foreign Air began as a long-distance project between onetime members of bands including the Bear Romantic and U.S. Royalty. As Foreign Air, they released their debut single, ""Free Animal,"" in late 2015.

Foreign Air is the creation of Jesse Clasen and Jacob Michael, who met in the late 2000s when their respective bands played on the same bill. They took interest in each other's talents and stayed in touch over the years. <a href=""https://www.last.fm/music/Foreign+Air"">Read more on Last.fm</a>",236552,2819688,The Man Who
Jesús Adrián Romero,"Jesús Adrián Romero es autor, músico y compositor. Su música y su mensaje es parte de un despertar espiritual que esta arrasando como un fuego el mundo de habla hispana. Es originario de Hermosillo Sonora México. El impacto de su música es evidente en la venta de sus discos y en la asistencia a sus conciertos en todo el continente.

Es fundador y director de Vastago producciones, sello disquero y empresa dedicada a la producción y distribución de música. <a href=""https://www.last.fm/music/+noredirect/Jes%C3%BAs+Adri%C3%A1n+Romero"">Read more on Last.fm</a>",42453,1539685,Marcos Witt
Tame Impala,"Tame Impala is a psychedelic rock band of Australian musician Kevin Parker, who writes, records, produces, and performs. As a touring act, Tame Impala consists of Parker (guitar, vocals), Dominic Simper (guitar, synthesiser), Jay Watson (synthesiser, vocals, guitar), Cam Avery (bass guitar, vocals), and Julien Barbagallo (drums, vocals). Many of the band members, including Parker, are collaborators with fellow Australian psychedelic rock band Pond. <a href=""https://www.last.fm/music/Tame+Impala"">Read more on Last.fm</a>",3252105,270633956,Pond
X Ambassadors,"X Ambassadors is an American alternative rock band hailing from Ithaca, New York. The band was formed in 2009 by brothers Sam and Casey Harris, and childhood friend Noah Feldshuh. Initially, the group started out playing local gigs and self-releasing music, but their unique sound soon caught the attention of record labels.

The band's music is an eclectic mix of genres, including alternative rock, indie rock, and pop. They are known for their energetic and emotional live performances <a href=""https://www.last.fm/music/X+Ambassadors"">Read more on Last.fm</a>",952611,13950175,Grizfolk
Gary Clark Jr.,"Gary Clark Jr. (born February 15, 1984) is an American guitarist and actor based in Austin, Texas. Described as being the future of Texas blues, Clark's resume has included sharing the stage with various legends of rock and roll. He has stated that he is ""influenced by blues, jazz, soul [and] country, as well as hip hop"". Clark's musical trademarks are his extremely fuzzy guitar sound and smooth vocal style.


GARY CLARK JR.began playing guitar in 1996 at the ripe young age of 12. <a href=""https://www.last.fm/music/Gary+Clark+Jr."">Read more on Last.fm</a>",479124,7153258,Marcus King
Alex G,"Alex Giannascoli, better known by his stage name Alex G (formerly (Sandy) Alex G), is a multi-instrumentalist based in Havertown. He studied at Temple University, where he served as a member of The Skin Cells along with Sam and Colin Acchione.

Under his own name of Alex G, he started his career with DIY self-releases on Bandcamp and began building up an audience with his label debut, DSU (2014), released on Orchid Tapes to critical acclaim from various publications. <a href=""https://www.last.fm/music/Alex+G"">Read more on Last.fm</a>",1440507,148446506,The Skin Cells
The Movement,"There is more than one artist named The Movement: 

1.  rock/reggae/hip hop band from Philadelphia, PA
2. MOD band from Copenhagen, Denmark.
3. techno group from Los Angeles, CA
4. grime collective from London, UK
5.  Indie/Rock band from Dublin, Ireland

1. The Movement is a rock/reggae/hip hop band originally formed in Columbia, South Carolina, USA in 2004. The original lineup consisted of Josh Swain, Jordan Miller and Jon Ruff (DJ Riggles).
In March 2004 they released their first studio album <a href=""https://www.last.fm/music/The+Movement"">Read more on Last.fm</a>",127463,1353984,The Elovaters
Matthew West,"Matthew Joseph West, born on April 25, 1977, in Downers Grove, Illinois, is a popular Christian singer-songwriter. He was raised in a suburb of Chicago, IL, where he discovered music at an early age. As the son of a minister, he grew up in the front pew, listening to his mom harmonize and following her lead. By the time he reached high school, Matthew remained involved in music and received a scholarship to study music at Millikin University in Illinois. <a href=""https://www.last.fm/music/Matthew+West"">Read more on Last.fm</a>",191482,2439863,MercyMe
Volbeat,"Volbeat is a heavy metal band from Denmark, founded in 2001. They released their first album, The Strength/the Sound/the Songs, in 2005 and the follow up, Rock the Rebel/Metal the Devil, was released in Denmark on February 19, 2007, and in the rest of Europe on February 26, 2007. In March 2007, it topped the Danish album chart as the best selling album, the first metal album ever to do so.

Volbeat was formed in 2001 after frontman Michael Poulsen split up his former band, Dominus. <a href=""https://www.last.fm/music/Volbeat"">Read more on Last.fm</a>",865021,47828179,Godsmack
Brittany Howard,"Brittany Howard (born 2 October 1988 in Athens, Alabama) is an American musician, singer, and songwriter known for being the lead vocalist, guitarist, and main songwriter of rock bands Alabama Shakes and Thunderbitch. She released her debut studio album, Jaime, in 2019. Her work with Alabama Shakes and as a solo artist have earned her four Grammy Awards out of 11 nominations. <a href=""https://www.last.fm/music/Brittany+Howard"">Read more on Last.fm</a>",287962,3354064,Alabama Shakes
Bastille,"Bastille is an indie rock band from South London, England that formed in 2010. Bastille started out as a solo project by singer-songwriter Dan Smith, who later decided to form a band. The quartet consists of Dan Smith, Chris 'Woody' Wood, Will Farquarson and Kyle Simmons. The name of the band comes from Bastille Day, which was the day when Smith was born. Bastille released their latest album, 'Give Me the Future', on 4 February 2022 to international critical acclaim. <a href=""https://www.last.fm/music/Bastille"">Read more on Last.fm</a>",2021953,76131368,To Kill a King
Man with a Mission,"MAN WITH A MISSION is a Japanese alternative/rock/pop band formed in Shibuya, Tokyo,  Japan in 2010 consist of TOKYO TANAKA (Vocal), Jean-Ken Johnny (Vocal/Guitar), Kamikaze Boy (Bass), DJ Santa Monica (DJ, Sampling), and SPEAR RIB (Drums). Half-men, half-wolves, the 5 members have taken the world by storm since they entered the underground rock network. The band was signed by a major label in 2011. From then on, they became a real phenomenon: their album and concert tickets almost immediately sell out. <a href=""https://www.last.fm/music/Man+with+a+Mission"">Read more on Last.fm</a>",205464,6553790,
Sara Bareilles,"
Sara Beth Bareilles (born December 7, 1979) is a Grammy-winning American singer-songwriter, pianist, Broadway composer, actress, and TV producer and writer. Bareilles was born and raised in Eureka, California, United States. 

After graduating from UCLA in 2002, Bareilles performed at local bars and clubs. She issued two demos of mostly live tracks in 2003: The First One in April and The Summer Sessions in October.

In January 2004, Bareilles released her first studio album, Careful Confessions. <a href=""https://www.last.fm/music/Sara+Bareilles"">Read more on Last.fm</a>",1877653,37180792,Ingrid Michaelson
The Lumineers,"The Lumineers is an American folk rock band based in Denver, Colorado formed by Wesley Schultz (lead vocals, guitar) and Jeremiah Fraites (drums, percussion). Schultz and Fraites began writing and performing together in Ramsey, New Jersey in 2005. Cellist and vocalist Neyla Pekarek joined the band in 2010, and was a member until 2018.

The band's debut self-titled album was released on April 3, 2012. The album's first single, ""Ho Hey"" reached #3 on the Billboard Hot 100 and #1 on the Billboard Alternative Songs chart. <a href=""https://www.last.fm/music/The+Lumineers"">Read more on Last.fm</a>",2181784,69786193,Caamp
Shane & Shane,"Shane & Shane are a Christian band known mostly for their praise and worship songs and recordings. The band consists of Shane Barnard and Shane Everett. The pair used to lead worship at Breakaway Ministries at Texas A&M University. After putting out an album or two, they started doing the recording and touring full time. By God’s grace and gifting, they’ve put out a lot of music. Their aim is that their music would worship God and encourage others to love God more. <a href=""https://www.last.fm/music/Shane+&+Shane"">Read more on Last.fm</a>",127912,2802781,CityAlight
Colorblind,"Hailing from Austin, TX, pop rock band Colorblind quickly began making aname for themselves by playing notable festivals like Vans Warped Tour, So What?! Music Festival & Texas Independence Fest in their first year. Forming in 2017, Colorblind released a debut EP which has accumulated over 5 million streams and helped them land features with popular companies like Ernie Ball and Alternative Press. The band combines various aspects of rock, pop & hip-hop to create a unique sound of their own. <a href=""https://www.last.fm/music/Colorblind"">Read more on Last.fm</a>",50379,621195,paloma
Hunter Hayes,"There is more than one artist with this name.
1. An American country singer
2. A Jazz musician

1. Hunter Easton Hayes (born September 9, 1991 in Breaux Bridge, Louisiana) is an American country music singer-songwriter and multi-instrumentalist. He is signed to Atlantic Records Nashville, which released his debut single, ""Storm Warning"", on May 16th, 2011. His first major stuido album, a self-titled release, came out on October 11, 2011. His latest work is 'Storyline'. <a href=""https://www.last.fm/music/Hunter+Hayes"">Read more on Last.fm</a>",371649,5474924,Dan + Shay
Dominic Fike,"Dominic David Fike (Born December 30, 1995) is an American Singer and Alternative hip-hop artist from Naples, Florida. Fike first received recognition after releasing several popular songs on the website SoundCloud. Following the release of his debut EP, Don't Forget About Me, Demos, he signed to Columbia Records. Fike's song ""3 Nights"" reached the top ten in multiple countries. He later collaborated with the band BROCKHAMPTON and singer Halsey. In June 2020, Fike released the single ""Chicken Tenders"". <a href=""https://www.last.fm/music/Dominic+Fike"">Read more on Last.fm</a>",1718156,90603058,Jean Dawson
Bishop Briggs,"Bishop Briggs is English musician and singer-songwriter Sarah Grace McLaughlin (born 18 July 1992), currently based in Los Angeles, California. 

Briggs was born in London to Scottish parents from Bishopbriggs, Scotland, which inspired her professional name. At age four, she moved to Tokyo with her parents. She sang in public for the first time at a Tokyo karaoke bar, and immediately realized she wanted to continue performing throughout her life. <a href=""https://www.last.fm/music/Bishop+Briggs"">Read more on Last.fm</a>",535580,7242782,K.Flay
311,"311 was formed in 1990 in Omaha, Nebraska, United States by singer/guitarist Nick Hexum, singer S.A. Martinez, guitarist Tim Mahoney, drummer Chad Sexton and bassist P-Nut. The band now resides in Los Angeles, California.
 
311 mix rock, rap, reggae and funk into their own unique sound. After years of consistent touring, 311 have developed a reputation as one of the hardest working, most influential and most entertaining live bands in the U.S.
 
311 have released ten studio albums <a href=""https://www.last.fm/music/311"">Read more on Last.fm</a>",1399156,29767355,Pepper
